ProjectID,BuildingID,BedroomSize,MaxAllowableIncome,TotalUnits,MedianInitialLegalRent,HighInitialLegalRent,LowInitialLegalRent,MedianActualRent,HighActualRent,LowActualRent
58625,967648,3-BR,91%-100%,8,,,,,,
52774,974242,2-BR,121%-130%,58,2509,2611,2509,2509,2611,2509
52774,974242,3-BR,121%-130%,7,2891,3039,2891,2891,3039,2891
52774,974242,STUDIO,121%-130%,23,1661,1729,1661,1661,1729,1661
53017,972171,1-BR,121%-130%,1,,,,,,
53017,972171,3-BR,121%-130%,1,,,,,,
53017,972149,1-BR,121%-130%,1,,,,,,
53017,972149,3-BR,121%-130%,1,,,,,,
53017,972183,1-BR,121%-130%,1,,,,,,
53017,972183,3-BR,121%-130%,1,,,,,,
53017,972172,1-BR,121%-130%,1,,,,,,
53017,972172,3-BR,121%-130%,1,,,,,,
53017,972138,1-BR,121%-130%,1,,,,,,
53017,972138,3-BR,121%-130%,1,,,,,,
53017,972351,1-BR,121%-130%,1,,,,,,
53017,972351,3-BR,121%-130%,1,,,,,,
53017,972144,1-BR,121%-130%,1,,,,,,
53017,972144,3-BR,121%-130%,1,,,,,,
53017,972142,1-BR,121%-130%,1,,,,,,
53017,972142,3-BR,121%-130%,1,,,,,,
53017,972140,1-BR,121%-130%,1,,,,,,
53017,972140,3-BR,121%-130%,1,,,,,,
53017,972132,1-BR,121%-130%,1,,,,,,
53017,972132,3-BR,121%-130%,1,,,,,,
53017,972143,1-BR,121%-130%,1,,,,,,
53017,972143,3-BR,121%-130%,1,,,,,,
53017,972170,1-BR,121%-130%,1,,,,,,
53017,972170,3-BR,121%-130%,1,,,,,,
53017,972137,1-BR,121%-130%,1,,,,,,
53017,972137,3-BR,121%-130%,1,,,,,,
53017,972136,1-BR,121%-130%,1,,,,,,
53017,972136,3-BR,121%-130%,1,,,,,,
53017,972178,1-BR,121%-130%,1,,,,,,
53017,972178,3-BR,121%-130%,1,,,,,,
53017,972176,1-BR,121%-130%,1,,,,,,
53017,972176,3-BR,121%-130%,1,,,,,,
53017,972141,1-BR,121%-130%,1,,,,,,
53017,972141,3-BR,121%-130%,1,,,,,,
53017,972133,1-BR,121%-130%,1,,,,,,
53017,972133,3-BR,121%-130%,1,,,,,,
53017,972169,1-BR,121%-130%,1,,,,,,
53017,972169,3-BR,121%-130%,1,,,,,,
53017,972177,1-BR,121%-130%,1,,,,,,
53017,972177,3-BR,121%-130%,1,,,,,,
53017,972173,1-BR,121%-130%,1,,,,,,
53017,972173,3-BR,121%-130%,1,,,,,,
53017,972146,1-BR,121%-130%,1,,,,,,
53017,972146,3-BR,121%-130%,1,,,,,,
53017,972139,1-BR,121%-130%,1,,,,,,
53017,972139,3-BR,121%-130%,1,,,,,,
53017,972180,1-BR,121%-130%,1,,,,,,
53017,972180,3-BR,121%-130%,1,,,,,,
53017,972175,1-BR,121%-130%,1,,,,,,
53017,972175,3-BR,121%-130%,1,,,,,,
53017,972179,1-BR,121%-130%,1,,,,,,
53017,972179,3-BR,121%-130%,1,,,,,,
53017,972181,1-BR,121%-130%,1,,,,,,
53017,972181,3-BR,121%-130%,1,,,,,,
53077,23627,1-BR,121%-130%,32,,,,807,836,652
53077,23627,2-BR,121%-130%,64,,,,1014.5,1043,851
53077,23627,3-BR,121%-130%,32,,,,1328,3367,1142
53077,23627,STUDIO,121%-130%,32,,,,612.5,629,589
55073,957491,,121%-130%,276,,,,,,
55073,811209,,121%-130%,216,,,,,,
55073,848968,,121%-130%,216,,,,,,
55073,633573,,121%-130%,276,,,,,,
55073,691523,,121%-130%,276,,,,,,
55073,811203,,121%-130%,276,,,,,,
55073,889319,,121%-130%,216,,,,,,
55216,811267,1-BR,121%-130%,62,,,,,,
55216,811267,2-BR,121%-130%,132,,,,,,
55216,811267,3-BR,121%-130%,24,,,,,,
55216,811267,STUDIO,121%-130%,13,,,,,,
55216,811270,1-BR,121%-130%,60,,,,,,
55216,811270,2-BR,121%-130%,133,,,,,,
55216,811270,3-BR,121%-130%,24,,,,,,
55216,811270,STUDIO,121%-130%,12,,,,,,
55216,811270,,121%-130%,1,,,,,,
55216,811268,1-BR,121%-130%,60,,,,,,
55216,811268,2-BR,121%-130%,133,,,,,,
55216,811268,3-BR,121%-130%,24,,,,,,
55216,811268,STUDIO,121%-130%,14,,,,,,
55216,811269,1-BR,121%-130%,61,,,,,,
55216,811269,2-BR,121%-130%,133,,,,,,
55216,811269,3-BR,121%-130%,24,,,,,,
55216,811269,STUDIO,121%-130%,12,,,,,,
55216,633610,1-BR,121%-130%,59,,,,,,
55216,633610,2-BR,121%-130%,130,,,,,,
55216,633610,3-BR,121%-130%,24,,,,,,
55216,633610,STUDIO,121%-130%,12,,,,,,
55216,633610,,121%-130%,1,,,,,,
55219,222987,1-BR,121%-130%,61,,,,,,
55219,222987,2-BR,121%-130%,49,,,,,,
55219,222987,3-BR,121%-130%,11,,,,,,
55219,221260,1-BR,121%-130%,116,,,,,,
55219,221260,2-BR,121%-130%,126,,,,,,
55219,221260,3-BR,121%-130%,58,,,,,,
58480,973555,2-BR,121%-130%,20,1897,1897,1897,1897,1897,1897
58480,973555,3-BR,121%-130%,22,2184,2184,2184,2184,2184,2184
58954,968125,1-BR,121%-130%,61,,,,,,
58954,968125,2-BR,121%-130%,35,,,,,,
58954,968125,STUDIO,121%-130%,38,,,,,,
59976,79476,1-BR,121%-130%,32,,,,726,849,607
59976,79476,2-BR,121%-130%,105,,,,873,911,0
59976,79476,3-BR,121%-130%,34,,,,1051,1094,951
60342,47636,1-BR,121%-130%,48,,,,751,776,710
60342,47636,2-BR,121%-130%,45,,,,1074,1114,0
60342,47636,3-BR,121%-130%,33,,,,1269,1289,1094
60996,807003,1-BR,121%-130%,19,,,,606,643,575
60996,807003,2-BR,121%-130%,107,,,,741,785,679
60996,807003,3-BR,121%-130%,34,,,,858,870,839
60996,115807,1-BR,121%-130%,36,,,,643,681,575
60996,115807,2-BR,121%-130%,73,,,,747,870,679
60996,115807,3-BR,121%-130%,47,,,,845,870,771
60996,115807,3-BR,121%-130%,4,,,,839,858,747
61405,976362,1-BR,121%-130%,8,,,,,,
61405,976362,2-BR,121%-130%,12,,,,,,
61405,976362,3-BR,121%-130%,4,,,,,,
61405,976362,STUDIO,121%-130%,6,,,,,,
61848,809784,1-BR,121%-130%,28,,,,,,
61848,809784,1-BR,121%-130%,3,,,,,,
61848,809784,2-BR,121%-130%,11,,,,,,
61848,809784,2-BR,121%-130%,2,,,,,,
61848,809784,3-BR,121%-130%,19,,,,,,
61848,194840,1-BR,121%-130%,22,,,,,,
61848,194840,2-BR,121%-130%,39,,,,,,
61848,194840,3-BR,121%-130%,1,,,,,,
61849,871701,1-BR,121%-130%,130,,,,,,
61849,871701,2-BR,121%-130%,250,,,,,,
61849,871701,3-BR,121%-130%,35,,,,,,
61849,89017,1-BR,121%-130%,144,,,,,,
61849,89017,2-BR,121%-130%,273,,,,,,
61849,89017,3-BR,121%-130%,39,,,,,,
61875,804826,1-BR,121%-130%,106,,,,773,773,680
61875,804826,2-BR,121%-130%,84,,,,888,916,860
61875,804826,3-BR,121%-130%,183,,,,916,1206,0
61875,804826,4-BR,121%-130%,2,,,,1187.5,1206,1169
61875,804826,STUDIO,121%-130%,21,,,,604,604,0
61875,804652,1-BR,121%-130%,155,,,,773,773,0
61875,804652,2-BR,121%-130%,130,,,,916,916,0
61875,804652,3-BR,121%-130%,38,,,,1010,1070,1010
61875,804652,4-BR,121%-130%,14,,,,1206,1206,1169
61875,804652,STUDIO,121%-130%,39,,,,604,604,527
61875,804825,1-BR,121%-130%,155,,,,773,773,0
61875,804825,2-BR,121%-130%,135,,,,916,916,860
61875,804825,3-BR,121%-130%,48,,,,1070,1070,1010
61875,804825,4-BR,121%-130%,19,,,,1206,1206,1169
61875,804825,STUDIO,121%-130%,39,,,,604,604,0
61875,413,1-BR,121%-130%,155,,,,773,773,0
61875,413,2-BR,121%-130%,150,,,,916,916,860
61875,413,3-BR,121%-130%,64,,,,1070,1070,1010
61875,413,4-BR,121%-130%,18,,,,1206,1206,1169
61875,413,STUDIO,121%-130%,39,,,,604,604,527
61931,981672,1-BR,121%-130%,13,2244,2244,2244,,,
61931,981672,2-BR,121%-130%,32,2704,2704,2704,,,
61931,981672,STUDIO,121%-130%,45,1787,1787,1787,,,
62163,107668,1-BR,121%-130%,6,,,,,,
62208,45205,1-BR,121%-130%,4,,,,,,
62208,45205,2-BR,121%-130%,1,,,,,,
62208,45204,1-BR,121%-130%,5,,,,,,
62208,45204,STUDIO,121%-130%,1,,,,,,
62209,52029,1-BR,121%-130%,3,,,,550,580,528
62209,52029,2-BR,121%-130%,1,,,,607,607,607
62209,52029,2-BR,121%-130%,95,,,,629,1037,585
62209,52029,3-BR,121%-130%,193,,,,793,1037,585
62210,810951,1-BR,121%-130%,10,,,,573.5,583,564
62210,810951,2-BR,121%-130%,45,,,,669,690,649
62210,810951,3-BR,121%-130%,16,,,,844,863,713
62210,810951,STUDIO,121%-130%,1,,,,413,413,413
62210,810950,1-BR,121%-130%,10,,,,573.5,583,564
62210,810950,2-BR,121%-130%,44,,,,666,684,650
62210,810950,3-BR,121%-130%,17,,,,841,857,631
62210,810950,STUDIO,121%-130%,1,,,,413,413,413
62210,564090,1-BR,121%-130%,11,,,,661,690,413
62210,564090,2-BR,121%-130%,44,,,,679,867,537
62210,564090,3-BR,121%-130%,16,,,,778,849,580
62210,564090,STUDIO,121%-130%,1,,,,849,849,849
63154,975397,1-BR,121%-130%,70,,,,,,
63154,975397,2-BR,121%-130%,27,,,,,,
63154,975397,3-BR,121%-130%,25,,,,,,
63154,975397,STUDIO,121%-130%,48,,,,,,
63209,986657,1-BR,121%-130%,10,2244,2244,2244,,,
63209,986657,2-BR,121%-130%,20,2701,2701,2701,,,
63209,986657,STUDIO,121%-130%,35,1787,1787,1787,,,
64399,806980,1-BR,121%-130%,18,,,,1370,1776,778
64399,806980,2-BR,121%-130%,62,,,,1113,1801,850
64399,806980,3-BR,121%-130%,41,,,,1366,2312,0
64399,113491,1-BR,121%-130%,25,,,,916,1561,734
64399,113491,2-BR,121%-130%,54,,,,1125,1801,901
64399,113491,3-BR,121%-130%,34,,,,1366,2312,1048
65215,27196,1-BR,121%-130%,116,,,,,,
65215,27196,2-BR,121%-130%,248,,,,,,
65215,27196,3-BR,121%-130%,67,,,,,,
67577,23412,1-BR,121%-130%,53,,,,591,668,510
67577,23412,2-BR,121%-130%,207,,,,681,714,599
67577,23412,3-BR,121%-130%,52,,,,814,89825,583
67577,803887,1-BR,121%-130%,54,,,,596,673,513
67577,803887,2-BR,121%-130%,205,,,,687,711,587
67577,803887,3-BR,121%-130%,53,,,,828,845,494
67577,804988,1-BR,121%-130%,53,,,,591,660,510
67577,804988,2-BR,121%-130%,207,,,,681,706,544
67577,804988,3-BR,121%-130%,52,,,,814,831,728
67577,805981,1-BR,121%-130%,56,,,,594,728,510
67577,805981,2-BR,121%-130%,205,,,,681,706,544
67577,805981,3-BR,121%-130%,51,,,,814,831,728
67577,805982,1-BR,121%-130%,51,,,,591,617,510
67577,805982,2-BR,121%-130%,208,,,,681,706,544
67577,805982,3-BR,121%-130%,53,,,,814,831,681
67577,3638,1-BR,121%-130%,52,,,,596,703,524
67577,3638,2-BR,121%-130%,209,,,,687,842,579
67577,3638,3-BR,121%-130%,51,,,,828,844,755
48879,954108,1-BR,121%-130%,30,1908,2233,0,1908,1941,0
48879,954108,2-BR,121%-130%,21,2280,2366,2246,2280,2366,2246
48879,954108,3-BR,121%-130%,5,2651,2651,2625,2651,2651,2625
48879,954108,STUDIO,121%-130%,9,1513,1772,0,1513,1540,0
49938,947501,2-BR,121%-130%,1,2249,2249,2249,2249,2249,2249
49938,947501,STUDIO,121%-130%,1,1522,1522,1522,1522,1522,1522
48726,943722,1-BR,121%-130%,7,,,,,,
48726,943722,2-BR,121%-130%,43,,,,,,
48726,943722,3-BR,121%-130%,7,,,,,,
48726,943722,STUDIO,121%-130%,67,,,,,,
49143,945536,1-BR,121%-130%,1,,,,,,
49143,945536,2-BR,121%-130%,20,,,,,,
49143,945536,3-BR,121%-130%,5,,,,,,
49143,945536,STUDIO,121%-130%,36,,,,,,
44405,973259,1-BR,131%-140%,33,,,,2116,2116,2116
44405,973259,2-BR,131%-140%,10,,,,2549,2549,2549
44405,973259,3-BR,131%-140%,23,,,,2549,2938,2549
44405,973259,STUDIO,131%-140%,16,,,,1973,1973,1973
48877,951402,3-BR,131%-140%,1,,,,,,
48877,951087,3-BR,131%-140%,1,,,,,,
48877,951330,3-BR,131%-140%,1,,,,,,
48877,951396,3-BR,131%-140%,1,,,,,,
48877,951050,3-BR,131%-140%,1,,,,,,
48877,951327,3-BR,131%-140%,1,,,,,,
48877,951328,3-BR,131%-140%,1,,,,,,
48877,951089,3-BR,131%-140%,1,,,,,,
48877,951052,3-BR,131%-140%,1,,,,,,
48877,951032,3-BR,131%-140%,1,,,,,,
48877,951394,3-BR,131%-140%,1,,,,,,
48877,951085,3-BR,131%-140%,1,,,,,,
48877,951393,3-BR,131%-140%,1,,,,,,
48877,951455,3-BR,131%-140%,1,,,,,,
48877,951329,3-BR,131%-140%,1,,,,,,
48877,951395,3-BR,131%-140%,1,,,,,,
48898,822634,1-BR,131%-140%,1,,,,915,915,915
48898,822634,2-BR,131%-140%,96,,,,1129,1378,1014
48898,822634,3-BR,131%-140%,38,,,,1414,1495,1014
51617,25490,2-BR,131%-140%,1,,,,1148,1148,1148
51617,805099,1-BR,131%-140%,3,,,,939,960,865
51617,805099,2-BR,131%-140%,1,,,,1147,1147,1147
51617,805099,3-BR,131%-140%,1,,,,1420,1420,1420
48049,2630,2-BR,141%-150%,3,2263,2263,2263,,,
48049,2630,STUDIO,141%-150%,1,1750,1750,1750,,,
48908,139704,1-BR,141%-150%,6,2371,2371,2371,,,
49657,377137,1-BR,141%-150%,1,1350,1350,1350,0,0,0
51302,979325,1-BR,141%-150%,1,,,,,,
51302,979325,2-BR,141%-150%,1,,,,,,
51617,25490,1-BR,141%-150%,1,,,,916,916,916
51617,805099,1-BR,141%-150%,3,,,,898,942,858
59032,966928,1-BR,141%-150%,20,,,,2065,2065,2065
59032,966928,2-BR,141%-150%,14,,,,2483,2483,2483
59032,966928,3-BR,141%-150%,2,,,,2863,2863,2863
59032,966928,STUDIO,141%-150%,10,,,,1643,1643,1643
63172,974500,1-BR,141%-150%,22,,,,,,
63172,974500,2-BR,141%-150%,15,,,,,,
63172,974500,STUDIO,141%-150%,13,,,,,,
51617,25490,2-BR,141%-150%,1,,,,1131,1131,1131
44282,973906,1-BR,151%-160%,21,,,,,,
44282,973906,2-BR,151%-160%,10,,,,,,
44282,973906,STUDIO,151%-160%,16,,,,,,
48254,316613,1-BR,151%-160%,4,1950,1950,1950,,,
48254,316613,2-BR,151%-160%,2,2250,2250,2250,,,
48676,42818,3-BR,151%-160%,1,1161,1161,1161,434,434,434
48676,42815,1-BR,151%-160%,1,1161,1161,1161,788,788,788
48676,42815,2-BR,151%-160%,6,1177,1251,1161,623,914,324
48676,42815,3-BR,151%-160%,2,1177,1193,1161,675.5,903,448
51302,979324,1-BR,151%-160%,27,,,,,,
51302,979324,2-BR,151%-160%,25,,,,,,
51302,979324,3-BR,151%-160%,8,,,,,,
51302,979324,4-BR,151%-160%,3,,,,,,
51302,979324,STUDIO,151%-160%,4,,,,,,
51302,979325,1-BR,151%-160%,21,,,,,,
51302,979325,2-BR,151%-160%,20,,,,,,
51302,979325,3-BR,151%-160%,6,,,,,,
51302,979325,4-BR,151%-160%,2,,,,,,
51302,979325,STUDIO,151%-160%,2,,,,,,
51617,25490,1-BR,151%-160%,4,,,,878,932,873
51617,25490,2-BR,151%-160%,2,,,,1163,1193,1133
51617,805099,1-BR,151%-160%,4,,,,886.5,899,876
52083,967329,1-BR,151%-160%,2,,,,,,
52083,967329,2-BR,151%-160%,6,,,,,,
52083,967329,STUDIO,151%-160%,5,,,,,,
52122,972598,1-BR,151%-160%,6,2352,2352,2352,,,
52122,972598,2-BR,151%-160%,12,2832,2832,2832,,,
52122,972598,3-BR,151%-160%,2,3243,3243,3243,,,
52122,972598,STUDIO,151%-160%,8,2194,2194,2194,,,
52662,92487,2-BR,151%-160%,1,2386,2386,2386,962,962,962
52662,90958,1-BR,151%-160%,1,1984,1984,1984,709,709,709
52662,90958,2-BR,151%-160%,2,2386,2386,2386,882,1010,754
55026,85470,3-BR,151%-160%,1,,,,1511,1511,1511
55026,85467,3-BR,151%-160%,1,,,,1714,1714,1714
55026,86506,1-BR,151%-160%,2,,,,1218,1218,1218
55026,86506,2-BR,151%-160%,2,,,,1581,1636,1526
55026,86506,3-BR,151%-160%,4,,,,1776.5,2033,1471
55026,86493,1-BR,151%-160%,1,,,,1355,1355,1355
55026,86493,2-BR,151%-160%,1,,,,1619,1619,1619
55026,109998,2-BR,151%-160%,1,,,,,,
55026,109998,3-BR,151%-160%,3,,,,,,
55026,86507,2-BR,151%-160%,3,,,,1463,1463,1463
55026,86507,4-BR,151%-160%,2,,,,1510,1874,1146
66805,966644,1-BR,151%-160%,4,,,,2298.5,2794,1980
48704,63982,2-BR,151%-160%,1,1469,1469,1469,1491,1491,1491
55026,85470,2-BR,151%-160%,1,715,715,715,715,715,715
55026,85470,3-BR,151%-160%,1,1572,1572,1572,1572,1572,1572
55026,85467,2-BR,151%-160%,1,715,715,715,715,715,715
55026,85467,3-BR,151%-160%,1,1572,1572,1572,1572,1572,1572
55026,86506,2-BR,151%-160%,3,1982,1982,1530,1463,1463,1463
55026,86506,4-BR,151%-160%,3,1838,2555,1317,1492,1838,1146
55026,86493,1-BR,151%-160%,1,1652,1652,1652,,,
55026,86493,2-BR,151%-160%,1,1639,1639,1639,1587,1587,1587
55026,109998,3-BR,151%-160%,3,2290,2290,2290,,,
55026,86507,2-BR,151%-160%,3,1982,1982,1530,1463,1463,1463
55026,86507,4-BR,151%-160%,3,1838,2555,1317,1492,1838,1146
48726,943722,1-BR,161%-165%,157,,,,,,
48726,943722,2-BR,161%-165%,128,,,,,,
48726,943722,3-BR,161%-165%,21,,,,,,
48726,943722,STUDIO,161%-165%,65,,,,,,
49143,945536,1-BR,161%-165%,64,,,,,,
49143,945536,2-BR,161%-165%,61,,,,,,
49143,945536,3-BR,161%-165%,13,,,,,,
49143,945536,STUDIO,161%-165%,44,,,,,,
61639,88676,2-BR,161%-165%,1,,,,1159,1159,1159
61639,79796,2-BR,161%-165%,1,,,,1159,1159,1159
61639,79749,2-BR,161%-165%,1,,,,1159,1159,1159
44218,987329,STUDIO,161%-170%,264,,,,,,
44218,987329,1-BR,161%-170%,7,,,,,,
44218,987329,2-BR,161%-170%,12,,,,,,
44218,987329,3-BR,161%-170%,2,,,,,,
44218,987329,STUDIO,161%-170%,11,,,,,,
44324,927213,1-BR,161%-170%,11,2391,2391,2391,2391,2391,2391
44324,927213,2-BR,161%-170%,10,2877,2877,2877,2877,2877,2877
44324,927213,STUDIO,161%-170%,6,1904,1904,1904,1904,1904,1904
44405,973259,1-BR,161%-170%,33,,,,2600,2600,2600
44405,973259,2-BR,161%-170%,10,,,,3129,3129,3129
44405,973259,3-BR,161%-170%,23,,,,3129,3608,3129
44405,973259,STUDIO,161%-170%,16,,,,2424,2424,2424
45578,25214,2-BR,161%-170%,2,3021,3021,3021,,,
45578,25214,3-BR,161%-170%,5,3483,3483,3483,,,
48128,38344,2-BR,161%-170%,11,,,,,,
48128,38344,3-BR,161%-170%,5,,,,,,
48128,38995,1-BR,161%-170%,6,,,,,,
48128,38995,2-BR,161%-170%,9,,,,,,
48128,38995,STUDIO,161%-170%,5,,,,,,
48676,42818,2-BR,161%-170%,2,1064,1161,967,634.5,809,460
48676,42813,2-BR,161%-170%,1,967,967,967,790,790,790
48679,63052,1-BR,161%-170%,3,,,,745,1185,473
48679,63059,4-BR,161%-170%,3,,,,1204,1975,1140
48679,63053,1-BR,161%-170%,1,,,,636,636,636
48679,63053,2-BR,161%-170%,2,,,,1046,1200,892
48679,63055,4-BR,161%-170%,4,,,,1272.5,1895,1117
48679,63054,1-BR,161%-170%,7,,,,800,918,645
48679,63054,2-BR,161%-170%,5,,,,1100,1339,685
48679,63048,1-BR,161%-170%,2,,,,800.5,885,716
49570,804217,2-BR,161%-170%,1,,,,,,
49570,42452,2-BR,161%-170%,1,,,,,,
49570,10011,2-BR,161%-170%,1,,,,,,
50352,77186,1-BR,161%-170%,13,,,,799,987,407
50352,77186,2-BR,161%-170%,1,,,,922,922,922
50352,77186,3-BR,161%-170%,1,,,,837,837,837
50352,60498,2-BR,161%-170%,1,,,,824,824,824
50352,60498,3-BR,161%-170%,4,,,,869,897,774
50352,97550,1-BR,161%-170%,7,,,,726,909,316
50352,97550,2-BR,161%-170%,1,,,,800,800,800
51357,951689,1-BR,161%-170%,4,2545,2545,2545,2312,2312,2312
51357,951689,2-BR,161%-170%,1,3066,3066,3066,2783,2783,2783
51357,951689,STUDIO,161%-170%,3,2545,2545,2545,2312,2312,2312
51617,25490,1-BR,161%-170%,1,,,,862,862,862
51617,805099,1-BR,161%-170%,3,,,,900,926,880
51867,927152,STUDIO,161%-170%,8,1980,1980,1980,1637,1637,1637
51867,927152,1-BR,161%-170%,12,2487,2487,2487,2199,2199,2199
51867,927152,2-BR,161%-170%,16,2993,2993,2993,2993,2993,2993
51867,927152,3-BR,161%-170%,2,3452,3452,3452,3452,3452,3452
52083,967329,1-BR,161%-170%,1,,,,,,
52083,967329,2-BR,161%-170%,7,,,,,,
52083,967329,STUDIO,161%-170%,6,,,,,,
52539,40896,2-BR,161%-170%,2,,,,,,
52758,380112,1-BR,161%-170%,1,,,,829,829,829
52758,380112,2-BR,161%-170%,2,,,,1002.5,1003,1002
52758,380112,3-BR,161%-170%,5,,,,1013,1122,914
52758,314170,2-BR,161%-170%,1,,,,1223,1223,1223
52758,334922,3-BR,161%-170%,1,,,,1010,1010,1010
52758,314270,2-BR,161%-170%,1,,,,1016,1016,1016
52758,362714,2-BR,161%-170%,3,,,,1103,1123,1017
52758,234869,2-BR,161%-170%,3,,,,1116,1117,1115
52758,287626,1-BR,161%-170%,1,,,,1188,1188,1188
52758,287626,3-BR,161%-170%,1,,,,1216,1216,1216
52758,287213,2-BR,161%-170%,1,,,,1416,1416,1416
52758,185927,1-BR,161%-170%,5,,,,867,1007,832
52758,185927,2-BR,161%-170%,3,,,,1004,1014,897
52758,287616,2-BR,161%-170%,2,,,,924.5,942,907
52758,287616,3-BR,161%-170%,1,,,,954,954,954
52758,376556,2-BR,161%-170%,2,,,,1030.5,1105,956
52758,287624,2-BR,161%-170%,1,,,,1355,1355,1355
52758,313969,1-BR,161%-170%,1,,,,819,819,819
52758,313969,2-BR,161%-170%,1,,,,1105,1105,1105
52758,301835,2-BR,161%-170%,6,,,,815,969,726
52758,301835,STUDIO,161%-170%,2,,,,774.5,778,771
52758,351579,1-BR,161%-170%,2,,,,872,913,831
52758,351579,2-BR,161%-170%,3,,,,988,1021,952
52774,974242,1-BR,161%-170%,104,2765,2765,2765,2300,2300,2300
52774,974242,2-BR,161%-170%,124,3325,3325,3325,2900,2900,2900
52774,974242,3-BR,161%-170%,11,3833,3833,3833,3250,3250,3250
52774,974242,STUDIO,161%-170%,61,2205,2205,2205,1800,1800,1800
53655,116883,2-BR,161%-170%,2,1397.5,1872,923,840.5,941,740
53655,116883,3-BR,161%-170%,1,2061,2061,2061,1437,1437,1437
58860,307569,STUDIO,Other,3,,,,,,
53655,120441,1-BR,161%-170%,2,2597.5,2602,2593,522,656,388
53655,120441,3-BR,161%-170%,1,3694,3694,3694,775,775,775
53655,60419,2-BR,161%-170%,3,3291,3798,0,1182,1703,0
53655,60419,STUDIO,161%-170%,2,2408.5,2414,2403,853,926,780
53655,64879,1-BR,161%-170%,2,1595,3190,0,323,646,0
53655,64879,2-BR,161%-170%,1,3220,3220,3220,855,855,855
53655,116887,1-BR,161%-170%,5,1441,2459,669,825,1047,457
53655,116887,2-BR,161%-170%,8,1797.5,2885,779,931,1417,684
53655,116887,3-BR,161%-170%,3,1919,2630,1271,1326,1919,1246
53655,116887,STUDIO,161%-170%,1,0,0,0,0,0,0
53655,99246,1-BR,161%-170%,1,2318,2318,2318,363,363,363
53655,99246,2-BR,161%-170%,2,4406,5605,3207,1523.5,1957,1090
53655,56805,1-BR,161%-170%,1,2931,2931,2931,1014,1014,1014
53655,56805,2-BR,161%-170%,7,3103,3989,2937,1131,1236,218
53655,56805,3-BR,161%-170%,3,3431,3648,0,918,976,0
53655,56805,STUDIO,161%-170%,2,2614.5,2731,2498,521.5,658,385
53655,56835,1-BR,161%-170%,2,810,810,810,522,656,388
53655,56835,3-BR,161%-170%,1,1124,1124,1124,775,775,775
53655,65038,1-BR,161%-170%,2,2765,2765,2765,879,970,788
53655,65038,2-BR,161%-170%,3,3325,3325,3325,1106,1175,876
53655,53832,1-BR,161%-170%,4,2562.5,2956,1747,905.5,960,824
53655,53832,2-BR,161%-170%,4,2833.5,3710,0,1079.5,1591,0
53655,53832,3-BR,161%-170%,1,3353,3353,3353,1831,1831,1831
53655,64872,1-BR,161%-170%,2,3165.5,3729,2602,765.5,875,656
53655,64872,2-BR,161%-170%,1,0,0,0,0,0,0
53655,64872,3-BR,161%-170%,2,2566.5,3622,1511,1038,1199,877
53655,60414,1-BR,161%-170%,1,2682,2682,2682,923,923,923
59032,966928,1-BR,161%-170%,66,,,,2551,2551,2551
59032,966928,2-BR,161%-170%,45,,,,3066,3066,3066
59032,966928,3-BR,161%-170%,8,,,,3540.5,3544,3537
59032,966928,STUDIO,161%-170%,33,,,,2032,2032,2032
61388,975509,1-BR,161%-170%,12,2717,2717,2717,2717,2717,2717
61388,975509,2-BR,161%-170%,10,3270,3270,3270,3270,3270,3270
58860,385685,2-BR,Other,1,,,,,,
61388,975509,3-BR,161%-170%,1,3770,3770,3770,3770,3770,3770
61388,975509,STUDIO,161%-170%,12,2165,2165,2165,2165,2165,2165
61931,981672,1-BR,161%-170%,104,2544,2544,2544,,,
61931,981672,2-BR,161%-170%,161,3065,3065,3065,,,
61931,981672,STUDIO,161%-170%,19,2028,2028,2028,,,
62109,987706,1-BR,161%-170%,49,,,,,,
62109,987706,2-BR,161%-170%,26,,,,,,
62109,987706,3-BR,161%-170%,20,,,,,,
62109,987706,STUDIO,161%-170%,32,,,,,,
63209,986657,1-BR,161%-170%,6,2544,2544,2544,,,
63209,986657,STUDIO,161%-170%,34,2028,2028,2028,,,
51617,25490,1-BR,171%-180%,8,,,,899,949,866
51617,805099,2-BR,171%-180%,1,,,,1104,1104,1104
48885,805279,1-BR,181%-190%,19,,,,877,885,865
48885,805279,2-BR,181%-190%,76,,,,1120,1139,1105
48885,805279,3-BR,181%-190%,19,,,,1365,1373,1357
51617,25490,1-BR,181%-190%,3,,,,903,906,888
51617,25490,3-BR,181%-190%,1,,,,1271,1271,1271
51617,25490,2-BR,191%-200%,1,,,,1108,1108,1108
45578,25214,1-BR,191%-200%,10,2509,2509,2509,,,
45578,25214,2-BR,191%-200%,38,3021,3021,3021,,,
45578,25214,STUDIO,191%-200%,1,1998,1998,1998,,,
51617,25490,1-BR,191%-200%,1,,,,918,918,918
51617,25490,2-BR,191%-200%,1,,,,1155,1155,1155
51617,805099,1-BR,191%-200%,1,,,,845,845,845
51617,805099,2-BR,191%-200%,1,,,,1081,1081,1081
58891,19221,2-BR,191%-200%,17,1249,2159,821,909,1667,115
58891,19221,STUDIO,191%-200%,1,865,865,865,865,865,865
58891,19208,2-BR,191%-200%,17,1249,2159,821,909,1667,115
58891,19208,STUDIO,191%-200%,1,865,865,865,865,865,865
51617,25490,1-BR,201%-210%,2,,,,885.5,889,882
51617,805099,1-BR,201%-210%,1,,,,917,917,917
